id,comp_name,component_id,ra,dec,glon,glat,rating,flux_peak,flux_int,mean_cont,sd_cont,opacity_range,max_s_max_n,max_noise,num_chan_noise,min_opacity,vel_min_opacity,peak_tau,e_peak_tau,has_mw_abs,has_other_abs,semi_maj_axis,semi_min_axis,pa,n_h,noise_flag,continuum_slope,field,all_sbids,sbid,mwdet
53,J053943-693847,SB33047_component_22b,84.931969,-69.646448,280.0893099923591,-31.52008063854636,A,71.83399963378906,477.2650146484375,0.0002105695993366,0.0130859099914707,0.5210759332775913,11.229291937630704,1.0426088391654296,61.0,0.5215329058878383,236.4502179491353,0.6509829079934187,0.0378903908065639,True,True,12.625,9.220000267028809,176.22999572753906,4.862514051002223e+21,False,-0.0128033889909526,M000+02,33047,33047,True
55,J055957-712036,SB33047_component_23a,89.990975,-71.343601,281.89219668108376,-29.698138832249708,B,123.927001953125,132.4290008544922,0.0007851047082179,0.0337822338735097,0.2318269302268946,1.1397026004218769,1.1083453981787872,91.0,0.8765184679518926,-5.708306470204378,0.1317975047322746,0.0481488655117777,False,False,4.869999885559082,3.8450000286102295,84.16000366210938,3.308380732105296e+20,False,0.0019768408203143,M000+02,33047,33047,False
58,J052229-703757,SB33047_component_24b,80.621733,-70.632752,281.5104858873672,-32.81147328936027,A,40.57600021362305,47.13199996948242,0.000670133481901,0.0329105196221947,0.4486150422137229,3.2396500319841928,1.1058141683462883,69.0,0.6571991261325656,4.2338903194614685,0.4197682225025532,0.0609427424566827,True,True,5.195000171661377,3.920000076293945,90.2300033569336,7.275069425496744e+20,False,0.000199384963214,M000+02,33047,33047,True
60,J053537-685507,SB33047_component_25a,83.906274,-68.918804,279.2910486819821,-31.967578706280086,A,121.86499786376952,131.06100463867188,0.0007835368596715,0.0316351559615721,1.118501950747664,9.673473155706668,1.1047926887931176,86.0,-0.0137092619545463,247.2218231047649,5.0,1.8455198397825163,False,True,4.920000076293945,3.829999923706055,77.51000213623047,3.099048184812426e+21,False,-0.0137076034193372,M000+02,33047,33047,False
61,J054314-680654,SB33047_component_26a,85.811552,-68.115077,278.26635071763576,-31.3576777226724,A,88.73600006103516,100.48300170898438,0.0008280702430056,0.0304262459480883,0.4272164330721806,3.041671263525319,1.1057029147639148,65.0,0.6784864816917342,276.9046071894759,0.387890723720383,0.0542747614699261,False,True,5.289999961853027,3.75,79.72000122070312,1.7309129161018811e+21,False,-0.0047139255739182,M000+02,33047,33047,False
62,J054316-680651,SB33047_component_26b,85.816869,-68.114376,278.2653367663678,-31.355762089440308,A,53.17399978637695,53.31399917602539,0.0008429429533862,0.0319846547975478,0.4918653632652634,3.5015283437284217,1.1092663037322723,76.0,0.6174009404670091,274.9509720633239,0.4822366436450583,0.0611204031905501,False,True,4.570000171661377,3.8450000286102295,75.5199966430664,1.7309129161018811e+21,False,-0.0048631264624301,M000+02,33047,33047,False
65,J053745-691008,SB33047_component_27a,84.438421,-69.169052,279.556266240724,-31.748258318970905,A,79.31999969482422,620.5789794921875,0.0001703282670372,0.0109590950903482,0.7600721776998147,22.90213723371662,1.0317993395430618,68.0,0.271727161843247,243.3255166987112,1.3029567975676744,0.0526172670899589,True,True,14.994999885559082,9.140000343322754,125.75,4.50548150191553e+21,False,-0.0158993113109483,M000+02,33047,33047,True
66,J053744-691025,SB33047_component_27b,84.436381,-69.173668,279.56175730845825,-31.748431779736347,A,28.339000701904297,2588.52294921875,2.5246332204072287e-05,0.0095777301956292,0.7743451674516177,25.11032140374357,1.029656669310114,68.0,0.2553115018584963,243.3244402545127,1.3652709034248227,0.0490290831101636,True,True,60.375,26.5049991607666,146.1300048828125,4.50548150191553e+21,False,-0.0167735603838003,M000+02,33047,33047,True
68,J052105-695939,SB33047_component_28a,80.272236,-69.994376,280.7926210573438,-33.05305501226451,A,71.7959976196289,61.7400016784668,0.0007812449064658,0.0384213050991129,0.7505600799767671,5.774539903595629,1.110791299580124,88.0,0.3602312196033567,242.73354466209497,1.02100917702738,0.1181729457012531,True,True,4.434999942779541,3.400000095367432,81.91999816894531,1.5591715111264864e+21,False,-0.0065030357961279,M000+02,33047,33047,True
71,J055632-712906,SB33047_component_29a,89.134808,-71.48518,282.0727932902809,-29.962638995932743,B,97.27100372314452,101.31700134277344,0.0008021094165486,0.0328522577803489,0.2321478733980759,1.4004049167600958,1.096711963792931,100.0,0.864564090394855,-5.818457614319224,0.1455298408116244,0.0472780261686233,False,False,4.869999885559082,3.744999885559082,84.79000091552734,4.093257719060572e+20,False,0.0011365795278618,M000+02,33047,33047,False
73,J053836-690555,SB33047_component_30a,84.652473,-69.098884,279.4639209742384,-31.680691353275662,A,89.01899719238281,12532.615234375,1.9115073649938893e-05,0.0130200377186485,0.9487118263122004,18.34659275033897,1.0490376697620607,69.0,0.1003258434498603,243.36196496488844,2.2993319556892127,0.1621524903256608,True,True,77.11499786376953,31.98500061035156,14.789999961853027,4.6349343509286224e+21,False,-0.0182430763113621,M000+02,33047,33047,True
74,J053937-694527,SB33047_component_31a,84.906566,-69.757515,280.2199168943753,-31.515943849380385,A,100.41600036621094,169.88900756835938,0.0004846364356969,0.027259542349618,1.1782185549205102,11.887963104678075,1.0914200751003733,61.0,-0.0867984798201368,242.2901637616152,5.0,1.855693787920464,False,True,5.724999904632568,5.175000190734863,77.69999694824219,5.540195737540287e+21,False,-0.0201306095073646,M000+02,33047,33047,False
75,J053937-694612,SB33047_component_31b,84.906731,-69.770188,280.23467277343354,-31.514405486154367,A,33.332000732421875,50.76800155639648,0.0003552137742389,0.0593774452316503,1.144840236463,6.698032685015938,1.1487185471024834,42.0,0.0038783106394835,231.53874792463083,5.552355622356963,3.143214442495696,False,True,5.909999847412109,4.514999866485596,96.8499984741211,5.540195737540287e+21,False,-0.0167021494559775,M000+02,33047,33047,False
76,J053940-694619,SB33047_component_31c,84.917016,-69.771989,280.23628316851193,-31.510663062137453,A,25.72800064086914,378.5050048828125,3.27248550403477e-05,0.0333413230654846,0.9512627246242408,11.885853788210769,1.0738222503730834,25.0,0.1225595257488426,231.53950736520568,2.099158442540076,0.3322381660510323,False,True,17.354999542236328,14.850000381469728,148.75,5.540195737540287e+21,False,-0.0163990900010651,M000+02,33047,33047,False
77,J060003-714209,SB33047_component_32a,90.014844,-71.702756,282.30466083810853,-29.6726774803328,B,102.89099884033205,122.8280029296875,0.0006634341528008,0.0408457457227495,0.2482510095531523,1.0635195849197856,1.1203046539356216,91.0,0.8720536443824692,220.93008417411505,0.136904338178125,0.0458007473084441,False,False,5.054999828338623,4.139999866485596,85.72000122070312,2.3638657370628424e+20,False,0.0001169126287725,M000+02,33047,33047,False
78,J060001-714202,SB33047_component_32b,90.00708,-71.700636,282.3023685541184,-29.67522103156309,B,66.50399780273438,82.86000061035156,0.0004814739513676,0.0503060920140593,0.3001796676954607,0.8251410946800793,1.1644692942208272,126.0,0.8642896265253666,-1.86963987925576,0.1458473504645326,0.0727140049856893,False,False,5.25,4.159999847412109,93.8000030517578,2.3638657370628424e+20,False,0.0019537371983347,M000+02,33047,33047,False
84,J051716-702357,SB33047_component_36a,79.316736,-70.399229,281.34595300414696,-33.28577551198889,A,85.75700378417969,97.3759994506836,0.0006288796529832,0.0384361183473545,0.5468164919924702,4.265594787212845,1.1038470512999554,62.0,0.5570305593074852,230.8431943368812,0.5851351764530374,0.0768293314614455,False,True,4.829999923706055,4.114999771118164,72.41000366210938,1.0152732946393804e+21,False,-0.0015095274980224,M000+02,33047,33047,False
87,J055516-672053,SB33047_component_37a,88.818465,-67.348256,277.30098561436097,-30.26298387198345,B,53.47499847412109,52.71699905395508,0.0007930485494065,0.0512976218932065,0.4148154284816268,1.6396331766443653,1.1571488918050958,97.0,0.7423334633234691,-125.44390213111502,0.2979567252826981,0.0668201713839879,False,False,4.78000020980835,3.615000009536743,75.2699966430664,1.04508661142208e+20,False,-5.5797256847534175e-05,M000+02,33047,33047,False
89,J060035-701218,SB33047_component_38a,90.147407,-70.205186,280.58032845965766,-29.69370890620599,B,72.86799621582031,75.46099853515625,0.0006831971277279,0.0446848220203654,0.4312379696954505,2.5526863818257928,1.1213836301176208,65.0,0.6901456604221703,5.289361856649455,0.3708526016086204,0.0722956595256278,True,False,4.889999866485596,3.7100000381469727,88.41000366210938,3.29092522855334e+20,False,0.0024816893832358,M000+02,33047,33047,True
91,J060134-695549,SB33047_component_39a,90.395517,-69.930538,280.2614224489173,-29.61766792786884,B,76.7490005493164,113.33599853515624,0.0005086195337864,0.0401661562173466,0.2418502231945453,1.4109429015144666,1.100313542491041,71.0,0.8584633192964958,9.280938988714508,0.1526113260612004,0.0513412377821213,False,False,5.664999961853027,4.570000171661377,56.11000061035156,2.852387583246076e+20,False,0.0028281433702936,M000+02,33047,33047,False
92,J060135-695541,SB33047_component_39b,90.398292,-69.928326,280.25884883803946,-29.61677681937597,B,72.57599639892578,85.36599731445312,0.000604967709855,0.0397082848394443,0.2672193677176796,1.6320971426007949,1.1015233683410477,51.0,0.8343040006233681,9.281689819982205,0.1811574338999787,0.0522021344554581,False,False,5.144999980926514,4.005000114440918,75.7300033569336,2.852387583246076e+20,False,0.0007868763839251,M000+02,33047,33047,True
93,J055130-691631,SB33047_component_40a,87.876252,-69.275548,279.5511977492718,-30.524241325094167,A,93.23500061035156,103.49299621582033,0.0005127876651297,0.0370302854645992,0.6583027011349472,4.846145754601023,1.1126045652585468,94.0,0.4543018641235997,299.3769189438696,0.7889934029375032,0.0978710185881028,True,True,5.105000019073486,3.809999942779541,81.38999938964844,2.1771345146144364e+21,False,-0.0030597173385294,M000+02,33047,33047,True
96,J060900-705524,SB33047_component_42a,92.251552,-70.923568,281.38761134285204,-28.97899676845251,B,85.66100311279297,113.9020004272461,0.0004988001450461,0.0560028976986148,0.5083164264204981,1.782478791818249,1.1826847442342343,75.0,0.6743683178137362,3.391455508207262,0.3939788517287666,0.0974214832342803,True,False,5.394999980926514,4.320000171661377,70.30000305175781,1.4187171984454812e+20,False,0.0067456602172225,M000+02,33047,33047,True
97,J060902-705506,SB33047_component_42b,92.261746,-70.918478,281.38176818868976,-28.975697963700924,B,60.130001068115234,67.29299926757812,0.0006348875503157,0.0567565103916583,0.5956373275916648,2.238654123458449,1.1839150785745542,53.0,0.5882777509828895,3.3935341786739155,0.5305560769958688,0.1123273721339422,True,False,5.065000057220459,3.869999885559082,76.77999877929688,1.4187171984454812e+20,False,0.0031364902332623,M000+02,33047,33047,True
101,J050858-684343,SB33047_component_43c,77.243759,-68.728853,279.5841981130376,-34.368104851845914,A,45.45399856567383,89.95600128173828,0.0005781934518514,0.0268844017676981,0.5959616372691574,3.2848199193950136,1.139086740745292,78.0,0.5431251034761346,268.98057356090374,0.610415592442573,0.0562967523803829,False,True,6.559999942779541,5.284999847412109,98.27999877929688,2.156460022257585e+21,False,-0.0101847485592738,M000+02,33047,33047,False
102,J050900-684341,SB33047_component_43d,77.253815,-68.728202,279.5823975878573,-34.36471012158231,A,39.40599822998047,106.02200317382812,0.0003297605912737,0.0341767710889078,0.6374110920299749,4.449969184762312,1.116956824969236,95.0,0.479545732939261,268.98181460820894,0.7349160128995613,0.0800863321913081,False,True,7.960000038146973,5.920000076293945,55.2599983215332,2.156460022257585e+21,False,-0.0076908252405378,M000+02,33047,33047,False
104,J054011-691954,SB33047_component_44a,85.046839,-69.331913,279.71737438857,-31.515515973902584,A,68.99400329589844,125.97899627685548,0.0004658528233426,0.0266689611170939,0.8686028274105799,7.266184460463065,1.1050790520783904,123.0,0.2364762246678105,254.1104953018964,1.4419076060494558,0.1658322166150145,False,True,6.539999961853027,4.889999866485596,83.88999938964844,4.462933995444034e+21,False,-0.0167730117997814,M000+02,33047,33047,False
105,J054007-691952,SB33047_component_44b,85.030635,-69.331327,279.7174301577602,-31.521265059775256,A,49.86100006103516,156.90699768066406,0.0002389266554063,0.029170443962422,0.9015806646718162,10.99987428294195,1.0751325091758197,53.0,0.1735518445040032,254.1088511567065,1.7512789086466751,0.2380906785224781,False,True,10.0,5.514999866485596,35.65999984741211,4.462933995444034e+21,False,-0.0118816104100845,M000+02,33047,33047,False
106,J054006-692005,SB33047_component_44c,85.026956,-69.334893,279.7217559491661,-31.52216214249325,A,40.119998931884766,121.70500183105467,0.0002250279099027,0.0371442328627894,0.8996163371889989,7.376263602598179,1.107400671692084,41.0,0.2077843345030849,255.08497678819649,1.5712545905356583,0.2523504797364622,True,True,10.31999969482422,5.150000095367432,125.80999755859376,4.462933995444034e+21,False,-0.0106054445636794,M000+02,33047,33047,True
107,J054009-691951,SB33047_component_44d,85.040727,-69.330903,279.7164753422725,-31.517771334186893,A,16.079999923706055,402.0549926757813,2.891194524237085e-05,0.0168762724904778,0.7971693259006774,12.628252507634544,1.0584938769995715,70.0,0.2613245510988942,254.11002276121835,1.3419921533534414,0.09790324035296,True,True,29.11000061035156,15.050000190734863,14.739999771118164,4.701318042819581e+21,False,-0.0143531532745395,M000+02,33047,33047,True
109,J053604-691845,SB33047_component_45a,84.020186,-69.312702,279.7454325602798,-31.877756624032266,A,84.54399871826172,94.94400024414062,0.0004291510993469,0.0540051976128787,1.1604511632890195,5.7064960016189605,1.1730339007149015,104.0,0.012582737425882,239.34479883755583,4.375429449960129,1.8521586638021268,False,True,4.960000038146973,3.9700000286102295,76.31999969482422,3.3839803677684086e+21,False,-0.0119149756857352,M000+02,33047,33047,False
114,J055227-694801,SB33047_component_48a,88.114891,-69.800366,280.1527476101924,-30.407804636327104,B,65.19999694824219,72.89099884033203,0.000499173089338,0.0541407656315107,0.5335205710733579,2.265829193120444,1.1633645054668609,115.0,0.6298439343935027,262.16362743591213,0.4622832134699314,0.0862986920587153,False,True,5.184999942779541,3.775000095367432,74.72000122070312,1.2290327624927205e+21,False,-0.0013796775494501,M000+02,33047,33047,False
115,J055236-694748,SB33047_component_48b,88.150525,-69.796903,280.14783310667565,-30.395744696104693,B,17.285999298095703,23.766000747680664,7.872312078955186e-05,0.203987355654077,1.4869622595744447,1.1575732698409409,1.6891827407947382,106.0,0.2022204812202934,281.71183703356246,1.598396685634773,0.769142781010976,False,False,5.599999904632568,4.300000190734863,76.94999694824219,1.2290327624927205e+21,False,-0.0023940161841661,M000+02,33047,33047,False
118,J061127-673552,SB33047_component_49a,92.866111,-67.597878,277.5946547317599,-28.713532985123848,B,80.6709976196289,96.86599731445312,0.0001665940808601,0.2014192522364347,1.2019215214269026,0.8511279402347153,1.649291437562389,98.0,0.4473699161354866,97.76182587839604,0.8043694737258428,0.371829107994838,False,False,5.170000076293945,4.070000171661377,85.06999969482422,1.8060184678281845e+19,False,0.0021140593443674,M000+02,33047,33047,False
119,J052502-693902,SB33047_component_50a,81.259902,-69.650728,280.3146125439806,-32.782629242187454,A,76.47899627685547,2084.866943359375,3.192707786516488e-05,0.0103790808439424,0.7475099622895967,20.6870833431728,1.0344679803393164,81.0,0.2869580180497198,266.3480750483562,1.2484193524946745,0.0391240027485966,True,True,26.174999237060547,18.2450008392334,55.2400016784668,9.133245773792134e+20,False,-0.0029611190943562,M000+02,33047,33047,True
120,J052501-693818,SB33047_component_50b,81.254711,-69.638372,280.30052643288565,-32.78659024483288,B,50.20800018310547,1332.8890380859375,1.4054067539136005e-05,0.0256200940107328,0.5631906110887487,0.3517844780011164,1.4166275173698832,158.0,0.8534369062811346,259.5092246617809,0.1584836629937285,0.033968413149078,False,True,29.395000457763672,15.824999809265137,58.720001220703125,9.133245773792134e+20,True,0.0034428383028532,M000+02,33047,33047,False
121,J052510-693811,SB33047_component_50c,81.29238,-69.636533,280.29562352569855,-32.77401285657862,B,42.05099868774414,429.4989929199219,2.8923703655714124e-05,0.0543958414914034,0.4007224747529812,1.6197828375546075,1.1529601877715288,69.0,0.7522377130185476,270.2627141098987,0.2847028972463913,0.0754002242255863,False,True,15.460000038146973,11.574999809265137,79.06999969482422,9.133245773792134e+20,False,-0.0009730721447447,M000+02,33047,33047,False
122,J052456-693855,SB33047_component_50d,81.236506,-69.648717,280.31397069352346,-32.7909928554898,B,36.36299896240234,371.3699951171875,6.336488828620953e-05,0.0170759397377846,0.2096558711233235,2.0203379420933967,1.0694147062821755,107.0,0.859758835158852,9.34436095768567,0.1511033532947043,0.0218847168372863,True,True,18.395000457763672,9.725000381469728,156.08999633789062,9.133245773792134e+20,False,-3.4578219604517127e-06,M000+02,33047,33047,True
123,J060436-710224,SB33047_component_51a,91.150467,-71.040148,281.5277890104429,-29.335849580191454,B,78.7760009765625,93.90599822998048,0.0004452852853119,0.0451617707681483,0.339494999055644,1.1486530842577354,1.1580036356464332,102.0,0.8185086365907891,5.214693506833719,0.2002713304968803,0.0630690989132181,False,False,4.974999904632568,4.195000171661377,83.16000366210938,2.8596817201940503e+20,False,0.0020841680636169,M000+02,33047,33047,False
130,J055228-702133,SB33047_component_54a,88.120147,-70.359352,280.799177122994,-30.36871620969,B,63.28300094604492,102.41400146484376,0.0004090516181682,0.028996961044127,0.2298472943793967,1.5729056581133705,1.089333743604084,99.0,0.8594864492246872,151.6307039275174,0.1514202201652062,0.0331855078639934,False,False,5.989999771118164,4.730000019073486,84.30999755859375,1.077907544559337e+21,False,-0.0002761346705772,M000+02,33047,33047,False
131,J055220-702147,SB33047_component_54b,88.084436,-70.363058,280.80443398286394,-30.38043011761507,B,29.702999114990234,116.51599884033205,9.738148995582866e-05,0.0448419639969149,0.390917686386958,1.9368053303109607,1.133109839577132,64.0,0.742192153190174,268.8891633836502,0.2981471027772324,0.0638117287514226,False,True,9.895000457763672,6.945000171661377,88.47000122070312,1.077907544559337e+21,False,-0.0016855540569246,M000+02,33047,33047,False
132,J055226-702151,SB33047_component_54c,88.110195,-70.364288,280.8051542718252,-30.371708997029486,B,24.516000747680664,177.44500732421875,5.893133555485004e-05,0.0396819994596956,0.2628115287628237,1.0925979156779126,1.1255910305528924,83.0,0.8627795017900687,271.8231096158971,0.1475961225262816,0.0496242496873531,False,False,13.475000381469728,9.40999984741211,30.100000381469727,1.077907544559337e+21,False,0.000911492416417,M000+02,33047,33047,False
133,J055218-702157,SB33047_component_54d,88.077881,-70.36598,280.80799208115275,-30.38242215895904,B,20.20400047302246,40.20700073242188,0.0001619751343774,0.0642999560525181,0.4729634902515037,1.8572488910573863,1.165531078420149,45.0,0.6925675881686452,269.8651119608707,0.3673494454397064,0.0968453712770976,False,True,6.71999979019165,5.184999942779541,61.2400016784668,1.077907544559337e+21,False,-0.0075858372251689,M000+02,33047,33047,False
134,J055228-702141,SB33047_component_54e,88.118033,-70.361555,280.8017815758988,-30.36927176057646,B,15.847000122070312,38.75199890136719,0.0002342871051862,0.0335196876985173,0.2486132796538889,1.3118834280783225,1.1075371174144972,83.0,0.8589238377606083,284.5279168885614,0.1520750247697205,0.043321337500478,False,False,6.679999828338623,6.409999847412109,157.9499969482422,1.077907544559337e+21,False,-0.0005599737457641,M000+02,33047,33047,False
135,J055227-702135,SB33047_component_54f,88.113395,-70.359851,280.79993714023954,-30.37094543391136,B,15.012999534606934,24.85700035095215,0.0003522750378512,0.0361198515921055,0.2500116048873658,1.294780055987354,1.108947959624739,88.0,0.8589363547373728,203.42099767862123,0.1520604520159896,0.0413967988650551,False,False,7.144999980926514,4.059999942779541,44.43999862670898,1.077907544559337e+21,False,0.0007934041820729,M000+02,33047,33047,False
138,J053804-695337,SB33047_component_55a,84.519955,-69.893724,280.3975269048882,-31.631847037764512,A,73.22899627685547,80.54399871826172,0.0004823090408846,0.0496408629188385,1.0919529286933087,5.15047620158503,1.1775395746449524,78.0,0.0855866459516436,249.06465739897448,2.458226013242331,0.6654649404696511,False,True,5.025000095367432,3.8350000381469727,77.19000244140625,5.602527289472716e+21,False,-0.0176324670337784,M000+02,33047,33047,False
141,J055613-692332,SB33047_component_57a,89.05766,-69.392389,279.6605728007129,-30.10166468669508,A,72.03900146484375,80.52200317382812,0.0004533158094201,0.0582455806890854,0.9382507989243742,4.379951374890696,1.1743976355071493,111.0,0.236146836582775,297.52455316328826,1.4433014785257334,0.2421924006021649,False,True,5.005000114440918,3.9149999618530273,81.16999816894531,8.03874969517325e+20,False,-0.0024456951112449,M000+02,33047,33047,False
146,J060602-704201,SB33047_component_60a,91.510638,-70.700536,281.1356316417122,-29.225098423430968,B,70.48500061035156,79.55999755859375,0.0004342003005326,0.0596824937324209,0.4474881590852572,1.3892883753523926,1.1872893049250524,92.0,0.7398011458397952,51.249182055143656,0.3013738507342189,0.0776030312438012,False,False,4.96999979019165,3.974999904632568,84.68000030517578,2.8622610735369057e+20,False,0.0036433984302156,M000+02,33047,33047,False
